Diretório,Arquivo,Município,Zona Eleitoral,Local de Votação,Seção Eleitoral,Versão da aplicação,Turno da UE,Identificação do Modelo de Urna,Fase da UE,Serial de votação da MV
2022_2t_ES,o00407-5602200230109.logjez,56022,0023,1520,0109,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,A990AF10
2022_2t_ES,o00407-5602200230110.logjez,56170,0023,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,00D018BE
2022_2t_ES,o00407-5602200230111.logjez,56022,0023,1520,0111,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,3E103A78
2022_2t_ES,o00407-5602200230114.logjez,56022,0023,1538,0114,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,15547574
2022_2t_ES,o00407-5602200230115.logjez,56022,0023,1180,0115,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,02BBC0D6
2022_2t_ES,o00407-5602200230117.logjez,56022,0023,1171,0117,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,DA91862A
2022_2t_ES,o00407-5602200230121.logjez,56022,0023,1520,0121,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,02321D50
2022_2t_ES,o00407-5602200230124.logjez,56022,0023,1538,0124,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,B4DF9E2C
2022_2t_ES,o00407-5602200230128.logjez,56022,0023,1538,0128,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,5BFFFA93
2022_2t_ES,o00407-5602200230131.logjez,56022,0023,1449,0131,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,E1DF2A19
2022_2t_ES,o00407-5602200230135.logjez,56022,0023,1538,0135,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,DF469832
2022_2t_ES,o00407-5602200230139.logjez,56022,0023,1538,0139,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,0821DC7C
2022_2t_ES,o00407-5602200230142.logjez,56022,0023,1449,0142,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,38C4A046
2022_2t_ES,o00407-5602200230145.logjez,56022,0023,1538,0145,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,F4690A09
2022_2t_ES,o00407-5602200230148.logjez,56022,0023,1538,0148,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,FC59B41C
2022_2t_ES,o00407-5602200230149.logjez,56022,0023,1198,0149,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,6538A2B2
2022_2t_ES,o00407-5602200230180.logjez,56022,0023,1163,0180,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,EAC04D2A
2022_2t_ES,o00407-5602200230181.logjez,56022,0023,1252,0181,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,CCAFA5D8
2022_2t_ES,o00407-5603000040001.logjez,56030,0004,1015,0001,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,E1254D14
2022_2t_ES,o00407-5603000040002.logjez,56030,0004,1023,0002,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,38FAE4DC
2022_2t_ES,o00407-5603000040003.logjez,56030,0004,1023,0003,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,10DF45AE
2022_2t_ES,o00407-5603000040004.logjez,56030,0004,1023,0004,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,CA93980A
2022_2t_ES,o00407-5603000040005.logjez,56030,0004,1023,0005,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,6BEBFE4D
2022_2t_ES,o00407-5603000040006.logjez,56030,0004,1023,0006,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,B91E25D5
2022_2t_ES,o00407-5603000040007.logjez,56030,0004,1023,0007,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,FA5F8E65
2022_2t_ES,o00407-5603000040008.logjez,56030,0004,1023,0008,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,E6793CFF
2022_2t_ES,o00407-5603000040009.logjez,56030,0004,1023,0009,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,D401FE4E
2022_2t_ES,o00407-5603000040010.logjez,56030,0004,1023,0010,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,6371ABD1
2022_2t_ES,o00407-5603000040011.logjez,56030,0004,1031,0011,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,DE6E618F
2022_2t_ES,o00407-5603000040012.logjez,56030,0004,1031,0012,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,69EB23DC
2022_2t_ES,o00407-5603000040013.logjez,56030,0004,1031,0013,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,28CFD044
2022_2t_ES,o00407-5603000040014.logjez,56030,0004,1031,0014,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,889348AF
2022_2t_ES,o00407-5603000040015.logjez,56030,0004,1031,0015,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,E596BB60
2022_2t_ES,o00407-5603000040016.logjez,56030,0004,1031,0016,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,32D85D9E
2022_2t_ES,o00407-5603000040017.logjez,56030,0004,1040,0017,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,D31A24E1
2022_2t_ES,o00407-5603000040018.logjez,56030,0004,1058,0018,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,6EADE294
2022_2t_ES,o00407-5603000040019.logjez,56030,0004,1058,0019,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,C4BA0994
2022_2t_ES,o00407-5603000040020.logjez,56030,0004,1058,0020,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,49986592
2022_2t_ES,o00407-5603000040021.logjez,56030,0004,1066,0021,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,745132CB
2022_2t_ES,o00407-5603000040022.logjez,56030,0004,1040,0022,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,3B7A76A4
